tipo_oggetto,nome_oggetto,file_origine,simbolo_o_migration,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dati_o_finalità,dipendenze,motivazione,note
indice,create index organizations_publication_status_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:325,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_published_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:328,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_operational_status_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:332,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_linked_business_id_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:335,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_archived_at_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:339,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.organizations enable row level security;",supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:343,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organizations from public;",supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:345,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organizations from anon, authenticated;",supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:346,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_organizations_updated_at (),supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:348,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger organizations_set_updated_at,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:363,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.organization_officials (,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:13,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create unique index organization_officials_primary_uidx,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:89,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create unique index organization_officials_person_role_uidx,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:93,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_officials_organization_id_idx,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:142,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_officials_person_id_idx,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:145,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_officials_primary_idx,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:149,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.organization_officials enable row level security;",supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:153,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_officials from public;",supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:155,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_officials from anon, authenticated;",supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:156,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_organization_officials_updated_at (),supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:158,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger organization_officials_set_updated_at,supabase/migrations/20260808120000_create_organization_officials.sql,20260808120000_create_organization_officials.sql:173,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.accounts (,supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:16,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index accounts_account_status_idx,supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:133,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.accounts enable row level security;",supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:136,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.accounts from public;",supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:138,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.accounts from anon, authenticated;",supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:139,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_accounts_updated_at (),supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:141,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger accounts_set_updated_at,supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:156,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.accounts_clear_person_association (),supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:163,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger accounts_clear_person_association,supabase/migrations/20260809090000_create_accounts.sql,20260809090000_create_accounts.sql:184,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.account_role_assignments (,supabase/migrations/20260809100000_create_account_role_assignments.sql,20260809100000_create_account_role_assignments.sql:16,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index account_role_assignments_role_code_idx,supabase/migrations/20260809100000_create_account_role_assignments.sql,20260809100000_create_account_role_assignments.sql:78,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.account_role_assignments enable row level security;",supabase/migrations/20260809100000_create_account_role_assignments.sql,20260809100000_create_account_role_assignments.sql:81,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.account_role_assignments from public;",supabase/migrations/20260809100000_create_account_role_assignments.sql,20260809100000_create_account_role_assignments.sql:83,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.account_role_assignments from anon, authenticated;",supabase/migrations/20260809100000_create_account_role_assignments.sql,20260809100000_create_account_role_assignments.sql:84,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
